equipo_id,codigo_inventario,numero_serie,nombre_equipo,clase_funcional,marca,modelo,clase_riesgo,criticidad,fecha_adquisicion,costo_adquisicion,vida_util_anios,modalidad_propiedad,fecha_vencimiento_garantia,bajo_plan_mantenimiento,estrategia_mantenimiento,estado_actual
1623,EQ-01623,SN-1623-94650234,Refrigerador clínico,Laboratorio,PHCbi,PH-599,I,Media,2022-09-25,2695000.0,13,Propio,2024-03-15,True,Contrato,Bueno
1624,EQ-01624,SN-1624-61190611,Esfigmomanómetro,Apoyo a diagnóstico,Microlife,MI-872,II,Baja,2012-12-22,190000.0,8,Propio,,False,Interno,Bueno
1625,EQ-01625,SN-1625-55771759,Motor endodoncia,Odontología,Dentsply Sirona,DE-740,II,Baja,2024-02-22,1509000.0,14,Propio,2025-06-03,True,Contrato,Bueno
1626,EQ-01626,SN-1626-61685026,Bomba de infusión,Soporte vital,BD/CareFusion,BD-184,III,Alta,2019-06-23,1179000.0,12,Propio,2022-02-09,True,Contrato,Bueno
1627,EQ-01627,SN-1627-78117138,Camilla de fisioterapia,Rehabilitación,Lojer,LO-424,I,Baja,2015-06-17,1615000.0,12,Propio,,False,Interno,Bueno
1628,EQ-01628,SN-1628-88944701,Esfigmomanómetro,Apoyo a diagnóstico,Welch Allyn/Hillrom,WE-775,II,Media,2022-10-13,197000.0,11,Propio,2025-07-03,True,Contrato,Regular
1629,EQ-01629,SN-1629-66558576,Camilla de transporte,Apoyo a diagnóstico,Stryker/Physio-Control,ST-252,I,Baja,2011-06-19,5671000.0,14,Propio,2013-04-19,True,Contrato,Bueno
1630,EQ-01630,SN-1630-67384008,Máquina de anestesia,Soporte vital,GE HealthCare,GE-775,III,Alta,2012-11-06,45918000.0,12,Comodato,2015-10-29,True,Externo,Bueno
1631,EQ-01631,SN-1631-62389896,Monitor multiparámetro,Monitoreo,Nihon Kohden,NI-143,III,Alta,2013-11-27,4455000.0,13,Propio,,True,Interno,Bueno
1632,EQ-01632,SN-1632-96105134,Bomba de infusión,Soporte vital,ICU Medical,IC-922,III,Alta,2020-01-30,1873000.0,8,Propio,,True,Interno,Bueno
1633,EQ-01633,SN-1633-75736643,Esfigmomanómetro,Apoyo a diagnóstico,Gima,GI-288,II,Media,2025-09-06,144000.0,11,Propio,2028-02-12,True,Externo,Bueno
1634,EQ-01634,SN-1634-57832307,Lavadora desinfectora,Esterilización,MMM Group,MM-994,II,Alta,2012-04-20,27689000.0,8,Propio,2013-05-10,False,Externo,Bueno
1635,EQ-01635,SN-1635-26801159,Esfigmomanómetro,Apoyo a diagnóstico,Microlife,MI-323,II,Baja,2023-01-21,321000.0,13,Propio,2024-10-27,True,Contrato,Regular
1636,EQ-01636,SN-1636-98505274,Lámpara de fotocurado,Odontología,W&H,WH-382,I,Media,2014-06-09,576000.0,13,Propio,,False,Interno,Regular
1637,EQ-01637,SN-1637-29394228,Ventilador mecánico,Soporte vital,Philips,PH-188,III,Alta,2013-02-17,31857000.0,13,Propio,2015-09-07,True,Contrato,Bueno
1638,EQ-01638,SN-1638-65589278,Termómetro clínico,Apoyo a diagnóstico,Gima,GI-741,II,Baja,2015-03-31,126000.0,11,Comodato,,True,Interno,Bueno
1639,EQ-01639,SN-1639-18567770,Centrífuga,Laboratorio,Eppendorf,EP-505,I,Media,2017-01-29,1187000.0,11,Arriendo,2018-09-09,False,Contrato,Bueno
1640,EQ-01640,SN-1640-94112025,Termómetro clínico,Apoyo a diagnóstico,Braun,BR-870,II,Baja,2018-04-02,171000.0,10,Propio,,True,Contrato,Bueno
1641,EQ-01641,SN-1641-77390884,Ventilador mecánico,Soporte vital,GE HealthCare,GE-600,III,Alta,2014-11-26,20656000.0,10,Propio,,False,Contrato,Bueno
1642,EQ-01642,SN-1642-20371544,Monitor signos vitales,Monitoreo,Nonin,NO-821,II,Baja,2026-01-11,1161000.0,14,Propio,2027-06-25,True,Contrato,Bueno
1643,EQ-01643,SN-1643-49310632,Balanza clínica,Apoyo a diagnóstico,SECA,SE-226,I,Media,2024-08-24,1099000.0,13,Propio,2026-02-08,True,Interno,Bueno
1644,EQ-01644,SN-1644-46618913,Monitor signos vitales,Monitoreo,Edan,ED-611,II,Media,2020-01-18,1308000.0,12,Propio,2022-02-14,True,Interno,Bueno
1645,EQ-01645,SN-1645-50020601,Desfibrilador,Soporte vital,Mindray,MI-100,III,Alta,2015-02-11,6846000.0,14,Comodato,2017-04-03,True,Externo,Bueno
1646,EQ-01646,SN-1646-82768885,Monitor multiparámetro,Monitoreo,Edan,ED-511,III,Media,2025-09-19,3647000.0,10,Arriendo,2027-01-09,True,Interno,Bueno
1647,EQ-01647,SN-1647-41447730,Desfibrilador,Soporte vital,Mindray,MI-734,III,Alta,2022-12-29,6757000.0,12,Propio,,False,Externo,Bueno
1648,EQ-01648,SN-1648-97682695,Holter,Monitoreo,Philips,PH-506,II,Media,2010-11-04,3599000.0,11,Propio,2013-02-26,True,Externo,Bueno
1649,EQ-01649,SN-1649-62552157,Glucómetro,Apoyo a diagnóstico,Abbott,AB-579,II,Baja,2015-02-07,70000.0,13,Propio,2016-08-10,True,Contrato,Baja
1650,EQ-01650,SN-1650-44791554,Balanza clínica,Apoyo a diagnóstico,Gima,GI-741,I,Alta,2019-09-06,1229000.0,13,Propio,2021-04-24,True,Contrato,Bueno
1651,EQ-01651,SN-1651-26234833,Baño termorregulado,Laboratorio,Thermo Fisher Scientific,TH-336,I,Baja,2023-11-16,1228000.0,13,Propio,,True,Contrato,Regular
1652,EQ-01652,SN-1652-62980493,Centrífuga,Laboratorio,Thermo Fisher Scientific,TH-496,I,Baja,2016-07-02,3628000.0,13,Propio,2018-08-31,True,Interno,Bueno
1653,EQ-01653,SN-1653-76387360,Glucómetro,Apoyo a diagnóstico,Roche/Accu-Chek,RO-986,II,Baja,2022-01-04,58000.0,11,Propio,,True,Interno,Bueno
1654,EQ-01654,SN-1654-69897628,Camilla de transporte,Apoyo a diagnóstico,Stryker/Physio-Control,ST-467,I,Baja,2012-10-04,4786000.0,14,Propio,2015-08-06,False,Externo,Bueno
1655,EQ-01655,SN-1655-83196591,Balanza clínica,Apoyo a diagnóstico,Gima,GI-939,I,Baja,2020-10-28,867000.0,6,Comodato,2021-11-02,True,Contrato,Regular
1656,EQ-01656,SN-1656-86584649,Ecógrafo,Imagenología,Samsung Medison,SA-681,II,Alta,2013-04-13,39686000.0,10,Propio,,True,Contrato,Bueno
1657,EQ-01657,SN-1657-25336464,Carro de transporte estéril,Esterilización,Getinge,GE-104,I,Media,2019-11-25,2254000.0,8,Propio,,False,Externo,Regular
1658,EQ-01658,SN-1658-42213161,Balanza clínica,Apoyo a diagnóstico,Health o meter,HE-668,I,Alta,2015-06-26,442000.0,11,Comodato,2017-07-10,False,Externo,Bueno
1659,EQ-01659,SN-1659-79726921,Camilla de transporte,Apoyo a diagnóstico,Stryker/Physio-Control,ST-975,I,Media,2021-04-06,3306000.0,10,Propio,,False,Externo,Bueno
1660,EQ-01660,SN-1660-20086341,Oftalmoscopio,Apoyo a diagnóstico,HEINE,HE-127,I,Alta,2014-12-13,909000.0,13,Comodato,2016-05-17,False,Externo,Bueno
1661,EQ-01661,SN-1661-11936820,Bomba de infusión,Soporte vital,Baxter,BA-633,III,Alta,2024-12-29,1674000.0,14,Propio,,False,Interno,Bueno
1662,EQ-01662,SN-1662-19684998,Centrífuga,Laboratorio,Eppendorf,EP-451,I,Alta,2018-03-10,3463000.0,13,Propio,,True,Interno,Bueno
1663,EQ-01663,SN-1663-69055223,Monitor multiparámetro,Monitoreo,Spacelabs,SP-637,III,Media,2010-09-24,3660000.0,14,Propio,,True,Interno,Bueno
1664,EQ-01664,SN-1664-97261253,Bomba de infusión,Soporte vital,Mindray,MI-701,III,Alta,2020-09-07,1460000.0,14,Propio,2023-08-30,True,Contrato,Regular
1665,EQ-01665,SN-1665-81054792,Monitor multiparámetro,Monitoreo,Dräger,DR-113,III,Alta,2016-05-08,5788000.0,6,Propio,,True,Externo,Bueno
1666,EQ-01666,SN-1666-53913594,Ventilador mecánico,Soporte vital,Hamilton Medical,HA-180,III,Media,2015-01-24,17359000.0,13,Propio,,False,Interno,Bueno
1667,EQ-01667,SN-1667-15754859,Otoscopio,Apoyo a diagnóstico,HEINE,HE-943,I,Media,2012-04-25,800000.0,14,Propio,,True,Interno,Malo
1668,EQ-01668,SN-1668-34891106,Mesa de inspección,Esterilización,Matachana,MA-167,I,Alta,2021-03-25,1913000.0,11,Propio,,True,Contrato,Bueno
1669,EQ-01669,SN-1669-93054848,Bomba de infusión,Soporte vital,Mindray,MI-392,III,Media,2012-03-30,1206000.0,12,Comodato,,True,Interno,Bueno
1670,EQ-01670,SN-1670-37387813,Camilla de transporte,Apoyo a diagnóstico,Hillrom/Baxter,HI-587,I,Baja,2013-12-22,3369000.0,12,Propio,,True,Interno,Baja
1671,EQ-01671,SN-1671-67539697,Unidad dental,Odontología,Gnatus,GN-161,I,Baja,2011-06-30,10174000.0,10,Propio,,True,Contrato,Regular
1672,EQ-01672,SN-1672-52863004,Esfigmomanómetro,Apoyo a diagnóstico,Welch Allyn/Hillrom,WE-716,II,Baja,2015-07-15,284000.0,10,Propio,2018-04-05,True,Contrato,Bueno
1673,EQ-01673,SN-1673-70043935,Ventilador mecánico,Soporte vital,Dräger,DR-481,III,Alta,2017-11-21,30308000.0,12,Propio,,True,Contrato,Bueno
1674,EQ-01674,SN-1674-50995771,Termómetro clínico,Apoyo a diagnóstico,Gima,GI-552,II,Alta,2015-10-22,156000.0,15,Propio,2017-07-29,True,Contrato,Bueno
1675,EQ-01675,SN-1675-19862803,Glucómetro,Apoyo a diagnóstico,Abbott,AB-478,II,Baja,2025-10-15,51000.0,14,Propio,2028-05-05,True,Interno,Bueno
1676,EQ-01676,SN-1676-59344659,Ventilador neonatal,Neonatología,Dräger,DR-151,III,Alta,2010-09-21,31063000.0,12,Comodato,2012-10-25,True,Interno,Bueno
1677,EQ-01677,SN-1677-68383580,Termómetro clínico,Apoyo a diagnóstico,Gima,GI-420,II,Baja,2010-06-26,63000.0,8,Propio,2011-07-09,True,Contrato,Bueno
1678,EQ-01678,SN-1678-36771370,Audiómetro,Apoyo a diagnóstico,Gima,GI-934,II,Media,2017-02-10,5532000.0,9,Propio,,False,Interno,Bueno
1679,EQ-01679,SN-1679-99281967,Analizador bioquímico,Laboratorio,Mindray,MI-422,II,Media,2010-05-07,29097000.0,10,Propio,2011-09-05,True,Interno,Regular
1680,EQ-01680,SN-1680-12917070,Carro de transporte estéril,Esterilización,Getinge,GE-434,I,Alta,2018-10-13,1906000.0,13,Comodato,2020-08-18,False,Externo,Bueno
1681,EQ-01681,SN-1681-87749529,Monitor multiparámetro,Monitoreo,Nihon Kohden,NI-802,III,Alta,2020-05-08,1862000.0,9,Comodato,2023-01-12,True,Interno,Bueno
1682,EQ-01682,SN-1682-39461348,Electrocardiógrafo,Monitoreo,GE HealthCare,GE-198,II,Media,2024-01-02,2439000.0,12,Comodato,2026-09-28,False,Externo,Bueno
1683,EQ-01683,SN-1683-43103148,Camilla de transporte,Apoyo a diagnóstico,Hillrom/Baxter,HI-588,I,Baja,2017-02-09,3012000.0,7,Propio,,True,Externo,Regular
1684,EQ-01684,SN-1684-55057735,Camilla de transporte,Apoyo a diagnóstico,Stryker/Physio-Control,ST-614,I,Baja,2026-06-12,4883000.0,11,Propio,2029-01-31,True,Interno,Baja
1685,EQ-01685,SN-1685-65093716,Otoscopio,Apoyo a diagnóstico,Riester,RI-498,I,Baja,2020-11-15,401000.0,12,Propio,,True,Interno,Bueno
1686,EQ-01686,SN-1686-21646050,Doppler fetal,Apoyo a diagnóstico,Huntleigh,HU-159,II,Media,2017-08-09,916000.0,12,Propio,2020-06-26,False,Contrato,Bueno
1687,EQ-01687,SN-1687-10831364,Bomba PCA,Soporte vital,Baxter,BA-517,III,Alta,2021-12-21,2772000.0,14,Propio,2024-03-01,True,Contrato,Bueno
1688,EQ-01688,SN-1688-74499510,Monitor signos vitales,Monitoreo,Welch Allyn/Hillrom,WE-123,II,Baja,2012-11-04,1179000.0,15,Propio,,False,Interno,Bueno
1689,EQ-01689,SN-1689-77144696,Camilla de transporte,Apoyo a diagnóstico,Malvestio,MA-696,I,Media,2022-04-17,2924000.0,11,Propio,2023-08-14,True,Interno,Bueno
1690,EQ-01690,SN-1690-31609786,Monitor signos vitales,Monitoreo,Masimo,MA-655,II,Alta,2014-08-23,1384000.0,14,Propio,2016-11-06,True,Contrato,Bueno
1691,EQ-01691,SN-1691-21256244,Termómetro clínico,Apoyo a diagnóstico,Gima,GI-225,II,Media,2013-01-16,118000.0,13,Propio,,True,Interno,Bueno
1692,EQ-01692,SN-1692-63523225,Tallímetro,Apoyo a diagnóstico,Tanita,TA-336,I,Baja,2016-04-13,177000.0,13,Propio,2019-02-14,False,Externo,Bueno
1693,EQ-01693,SN-1693-49453034,Termómetro clínico,Apoyo a diagnóstico,Braun,BR-395,II,Alta,2023-06-20,103000.0,13,Propio,2026-04-15,True,Interno,Bueno
1694,EQ-01694,SN-1694-72321959,Oftalmoscopio,Apoyo a diagnóstico,Welch Allyn/Hillrom,WE-279,I,Baja,2023-04-14,497000.0,13,Propio,2024-11-02,False,Contrato,Baja
1695,EQ-01695,SN-1695-93685694,Esfigmomanómetro,Apoyo a diagnóstico,Microlife,MI-192,II,Alta,2021-10-04,212000.0,13,Propio,,True,Contrato,Bueno
1696,EQ-01696,SN-1696-11698069,Bomba de infusión,Soporte vital,Baxter,BA-427,III,Alta,2024-11-12,1610000.0,10,Propio,2026-05-14,True,Externo,Bueno
1697,EQ-01697,SN-1697-31946270,Esfigmomanómetro,Apoyo a diagnóstico,Gima,GI-664,II,Baja,2021-05-06,106000.0,14,Propio,,True,Interno,Bueno
1698,EQ-01698,SN-1698-53075448,Baño termorregulado,Laboratorio,Memmert,ME-545,I,Media,2010-10-22,1409000.0,13,Propio,,True,Interno,Bueno
1699,EQ-01699,SN-1699-42745333,Monitor signos vitales,Monitoreo,Philips,PH-735,II,Media,2012-10-06,1440000.0,13,Propio,,False,Interno,Bueno
1700,EQ-01700,SN-1700-77084119,Desfibrilador,Soporte vital,Nihon Kohden,NI-880,III,Alta,2019-09-15,6064000.0,10,Propio,,True,Externo,Regular
1701,EQ-01701,SN-1701-15887711,Tallímetro,Apoyo a diagnóstico,Gima,GI-970,I,Baja,2020-11-29,100000.0,13,Propio,,False,Contrato,Bueno
1702,EQ-01702,SN-1702-83200252,Camilla de transporte,Apoyo a diagnóstico,Stryker/Physio-Control,ST-303,I,Media,2021-01-21,5599000.0,10,Propio,,True,Interno,Bueno
1703,EQ-01703,SN-1703-44289169,Esfigmomanómetro,Apoyo a diagnóstico,Welch Allyn/Hillrom,WE-677,II,Baja,2019-10-02,214000.0,14,Propio,2020-11-09,True,Contrato,Bueno
1704,EQ-01704,SN-1704-57386960,Termómetro clínico,Apoyo a diagnóstico,Gima,GI-353,II,Media,2022-04-04,92000.0,9,Propio,2025-01-23,False,Contrato,Bueno
1705,EQ-01705,SN-1705-62384364,Bomba de infusión,Soporte vital,B. Braun,BB-634,III,Alta,2022-09-05,1596000.0,10,Propio,2024-06-20,True,Interno,Bueno
1706,EQ-01706,SN-1706-45893398,Baño termorregulado,Laboratorio,Thermo Fisher Scientific,TH-248,I,Media,2021-11-07,1317000.0,8,Propio,2023-11-06,True,Externo,Bueno
1707,EQ-01707,SN-1707-64810476,Esfigmomanómetro,Apoyo a diagnóstico,A&D Medical,AD-523,II,Baja,2021-04-29,224000.0,9,Propio,,True,Externo,Regular
1708,EQ-01708,SN-1708-79340686,Camilla de transporte,Apoyo a diagnóstico,Hillrom/Baxter,HI-486,I,Baja,2019-01-30,3914000.0,9,Propio,2020-03-03,True,Externo,Bueno
1709,EQ-01709,SN-1709-65315679,Bomba de infusión,Soporte vital,Baxter,BA-389,III,Alta,2022-03-22,1386000.0,8,Propio,2024-06-20,False,Interno,Bueno
1710,EQ-01710,SN-1710-75731999,Máquina de anestesia,Soporte vital,Mindray,MI-957,III,Alta,2016-07-30,58698000.0,8,Propio,2018-08-25,True,Contrato,Bueno
1711,EQ-01711,SN-1711-41429841,Tallímetro,Apoyo a diagnóstico,SECA,SE-846,I,Baja,2022-01-18,400000.0,10,Propio,2023-05-22,True,Contrato,Bueno
1712,EQ-01712,SN-1712-37569417,Esfigmomanómetro,Apoyo a diagnóstico,Riester,RI-250,II,Baja,2025-08-25,168000.0,10,Propio,2028-05-31,False,Contrato,Bueno
1713,EQ-01713,SN-1713-85243678,Doppler fetal,Apoyo a diagnóstico,Gima,GI-272,II,Baja,2016-09-05,642000.0,13,Propio,2018-11-17,True,Interno,Bueno
1714,EQ-01714,SN-1714-50043340,Bomba de infusión,Soporte vital,BD/CareFusion,BD-676,III,Alta,2010-08-30,1283000.0,13,Propio,2011-10-25,True,Interno,Bueno
1715,EQ-01715,SN-1715-73462424,Bomba de infusión,Soporte vital,Mindray,MI-688,III,Media,2020-01-26,2163000.0,14,Propio,,True,Contrato,Regular
1716,EQ-01716,SN-1716-71436972,Bomba de infusión,Soporte vital,B. Braun,BB-429,III,Media,2025-03-27,1652000.0,10,Propio,,True,Contrato,Bueno
1717,EQ-01717,SN-1717-90881549,Monitor signos vitales,Monitoreo,Nihon Kohden,NI-375,II,Media,2013-04-24,1782000.0,13,Propio,,False,Contrato,Bueno
1718,EQ-01718,SN-1718-35193540,Camilla de transporte,Apoyo a diagnóstico,Malvestio,MA-283,I,Baja,2014-07-08,5096000.0,8,Comodato,2016-02-21,False,Externo,Regular
1719,EQ-01719,SN-1719-29464491,Bomba de infusión,Soporte vital,Baxter,BA-165,III,Media,2025-10-20,1663000.0,9,Propio,,False,Interno,Bueno
1720,EQ-01720,SN-1720-65981641,Monitor signos vitales,Monitoreo,Masimo,MA-363,II,Media,2012-05-29,1131000.0,11,Propio,2015-05-07,True,Externo,Bueno
1721,EQ-01721,SN-1721-19862537,Desfibrilador,Soporte vital,Philips,PH-960,III,Alta,2025-01-17,5644000.0,9,Propio,2027-06-09,True,Externo,Bueno
1722,EQ-01722,SN-1722-86447552,Bioimpedanciómetro,Apoyo a diagnóstico,SECA,SE-959,II,Media,2025-02-04,7034000.0,12,Comodato,,False,Externo,Bueno
1723,EQ-01723,SN-1723-17171864,Analizador hematológico,Laboratorio,Beckman Coulter,BE-617,II,Media,2023-12-29,16277000.0,13,Propio,,True,Interno,Bueno
1724,EQ-01724,SN-1724-31892866,Electrocardiógrafo,Monitoreo,Edan,ED-373,II,Alta,2017-10-27,3002000.0,10,Propio,2020-03-03,False,Contrato,Bueno
1725,EQ-01725,SN-1725-38981297,Rayos X portátil,Imagenología,Philips,PH-269,II,Alta,2024-03-08,38113000.0,6,Propio,,False,Interno,Bueno
1726,EQ-01726,SN-1726-21721719,Balanza clínica,Apoyo a diagnóstico,Tanita,TA-627,I,Baja,2020-05-17,420000.0,9,Propio,2021-09-04,True,Contrato,Bueno
1727,EQ-01727,SN-1727-54296773,Termómetro clínico,Apoyo a diagnóstico,Riester,RI-538,II,Baja,2024-12-27,123000.0,15,Propio,,True,Contrato,Bueno
1728,EQ-01728,SN-1728-60732075,Desfibrilador,Soporte vital,Mindray,MI-827,III,Alta,2014-03-02,6341000.0,10,Propio,,True,Interno,Bueno
1729,EQ-01729,SN-1729-85332400,Monitor multiparámetro,Monitoreo,Edan,ED-901,III,Media,2011-08-28,4019000.0,13,Propio,2014-07-12,True,Interno,Bueno
1730,EQ-01730,SN-1730-26649373,Selladora térmica,Esterilización,hawo,HA-248,I,Media,2014-01-01,2235000.0,10,Propio,2016-03-30,True,Interno,Regular
1731,EQ-01731,SN-1731-59509200,Monitor multiparámetro,Monitoreo,Bionet,BI-537,III,Media,2013-04-25,2259000.0,10,Propio,,False,Interno,Bueno
1732,EQ-01732,SN-1732-10610639,Electroestimulador,Rehabilitación,Chattanooga,CH-687,II,Baja,2010-04-01,2804000.0,7,Propio,,True,Interno,Bueno
1733,EQ-01733,SN-1733-65450623,Sillón dental,Odontología,Planmeca,PL-561,I,Media,2018-09-14,9776000.0,12,Propio,2021-04-22,True,Externo,Bueno
1734,EQ-01734,SN-1734-97796837,Carro de transporte estéril,Esterilización,Belimed,BE-822,I,Alta,2010-02-04,1425000.0,14,Propio,2011-08-05,True,Interno,Bueno
1735,EQ-01735,SN-1735-47091238,Tonómetro,Oftalmología,Topcon,TO-785,II,Media,2026-01-12,3931000.0,11,Propio,,True,Interno,Bueno
1736,EQ-01736,SN-1736-38400007,Esfigmomanómetro,Apoyo a diagnóstico,A&D Medical,AD-425,II,Alta,2024-12-04,163000.0,11,Propio,,True,Contrato,Bueno
1737,EQ-01737,SN-1737-25936307,Ventilador mecánico,Soporte vital,Hamilton Medical,HA-503,III,Alta,2020-07-20,28452000.0,12,Comodato,2021-07-29,True,Interno,Bueno
1738,EQ-01738,SN-1738-67726388,Bomba de infusión,Soporte vital,Mindray,MI-461,III,Alta,2014-04-24,1412000.0,14,Propio,2015-09-16,True,Contrato,Regular
1739,EQ-01739,SN-1739-56751876,Esfigmomanómetro,Apoyo a diagnóstico,Microlife,MI-741,II,Baja,2012-04-03,213000.0,12,Comodato,2013-10-08,True,Externo,Bueno
1740,EQ-01740,SN-1740-34692291,Monitor multiparámetro,Monitoreo,Edan,ED-327,III,Media,2024-12-27,4348000.0,9,Propio,2027-06-17,True,Contrato,Regular
1741,EQ-01741,SN-1741-91245785,Carro de transporte estéril,Esterilización,Getinge,GE-327,I,Alta,2013-04-17,1870000.0,13,Comodato,2015-06-20,True,Externo,Bueno
1742,EQ-01742,SN-1742-36363342,Fototerapia,Neonatología,Medix,ME-454,II,Media,2015-12-22,4048000.0,8,Comodato,2017-09-08,False,Externo,Bueno
1743,EQ-01743,SN-1743-16555579,Otoscopio,Apoyo a diagnóstico,Gima,GI-203,I,Baja,2021-07-19,502000.0,11,Propio,,True,Externo,Bueno
1744,EQ-01744,SN-1744-60828796,Doppler vascular,Apoyo a diagnóstico,Edan,ED-330,II,Media,2015-01-13,1115000.0,11,Propio,2016-09-13,True,Externo,Bueno
1745,EQ-01745,SN-1745-60600056,Esfigmomanómetro,Apoyo a diagnóstico,Omron,OM-813,II,Baja,2021-09-09,197000.0,10,Propio,2024-06-27,True,Interno,Bueno
1746,EQ-01746,SN-1746-66146291,Camilla de transporte,Apoyo a diagnóstico,Hillrom/Baxter,HI-299,I,Baja,2013-06-16,5305000.0,12,Propio,,False,Interno,Bueno
1747,EQ-01747,SN-1747-60285033,Termómetro clínico,Apoyo a diagnóstico,Riester,RI-141,II,Media,2016-07-18,88000.0,11,Propio,,True,Interno,Bueno
1748,EQ-01748,SN-1748-29831550,Esfigmomanómetro,Apoyo a diagnóstico,Welch Allyn/Hillrom,WE-806,II,Media,2021-03-19,267000.0,14,Propio,,True,Interno,Bueno
1749,EQ-01749,SN-1749-92009332,Balanza clínica,Apoyo a diagnóstico,Gima,GI-399,I,Media,2017-06-15,844000.0,10,Propio,,False,Contrato,Bueno
1750,EQ-01750,SN-1750-21858397,Bomba de infusión,Soporte vital,Baxter,BA-476,III,Alta,2013-04-08,1577000.0,13,Propio,2015-05-04,True,Interno,Bueno
1751,EQ-01751,SN-1751-55073036,Ventilador mecánico,Soporte vital,Philips,PH-568,III,Alta,2013-12-09,35838000.0,9,Propio,2016-10-01,True,Contrato,Bueno
1752,EQ-01752,SN-1752-59537227,Esfigmomanómetro,Apoyo a diagnóstico,A&D Medical,AD-420,II,Media,2011-06-28,115000.0,9,Propio,,False,Interno,Bueno
1753,EQ-01753,SN-1753-66001455,Camilla de fisioterapia,Rehabilitación,Lojer,LO-342,I,Baja,2010-12-07,1620000.0,12,Propio,,True,Contrato,Bueno
1754,EQ-01754,SN-1754-81913255,Termómetro clínico,Apoyo a diagnóstico,Microlife,MI-507,II,Alta,2023-03-18,161000.0,6,Comodato,2025-04-27,True,Externo,Bueno
1755,EQ-01755,SN-1755-98445738,Mesa de inspección,Esterilización,CISA Group,CI-157,I,Media,2010-02-09,1280000.0,10,Propio,2011-11-26,True,Interno,Bueno
1756,EQ-01756,SN-1756-84900411,Monitor multiparámetro,Monitoreo,Dräger,DR-242,III,Media,2012-06-07,4803000.0,13,Propio,,False,Contrato,Bueno
1757,EQ-01757,SN-1757-98217195,Bomba de infusión,Soporte vital,B. Braun,BB-758,III,Alta,2011-12-08,2167000.0,9,Propio,,True,Externo,Malo
1758,EQ-01758,SN-1758-26616418,Bomba de infusión,Soporte vital,Mindray,MI-712,III,Alta,2011-12-01,1833000.0,11,Propio,,False,Contrato,Bueno
1759,EQ-01759,SN-1759-20090114,Motor endodoncia,Odontología,Woodpecker,WO-116,II,Media,2013-08-06,1556000.0,15,Propio,,False,Contrato,Bueno
1760,EQ-01760,SN-1760-81332482,Monitor multiparámetro,Monitoreo,Nihon Kohden,NI-729,III,Alta,2020-03-29,4615000.0,12,Comodato,2021-05-29,True,Interno,Bueno
1761,EQ-01761,SN-1761-55774657,Termómetro clínico,Apoyo a diagnóstico,Omron,OM-239,II,Media,2020-12-31,97000.0,7,Comodato,,False,Contrato,Bueno
1762,EQ-01762,SN-1762-75532038,Monitor multiparámetro,Monitoreo,GE HealthCare,GE-120,III,Media,2014-01-16,4113000.0,10,Propio,,True,Contrato,Bueno
1763,EQ-01763,SN-1763-57085616,Analizador bioquímico,Laboratorio,Beckman Coulter,BE-997,II,Baja,2012-10-15,29626000.0,13,Propio,,True,Interno,Bueno
1764,EQ-01764,SN-1764-51365184,Espirómetro,Apoyo a diagnóstico,Gima,GI-125,II,Baja,2019-11-23,2403000.0,8,Propio,2021-09-12,False,Interno,Bueno
1765,EQ-01765,SN-1765-51571379,Lámpara de hendidura,Oftalmología,Huvitz,HU-951,I,Alta,2023-08-07,10511000.0,13,Propio,2025-03-16,True,Externo,Bueno
1766,EQ-01766,SN-1766-16337047,Arco C,Imagenología,Ziehm Imaging,ZI-152,II,Alta,2012-10-15,190742000.0,12,Comodato,2015-02-10,False,Interno,Bueno
1767,EQ-01767,SN-1767-45707507,Centrífuga,Laboratorio,Hettich,HE-587,I,Media,2026-06-30,4081000.0,11,Propio,2027-10-04,True,Interno,Bueno
1768,EQ-01768,SN-1768-42421700,Bomba de infusión,Soporte vital,ICU Medical,IC-630,III,Alta,2011-12-06,1403000.0,14,Propio,,True,Contrato,Bueno
1769,EQ-01769,SN-1769-66978055,Termómetro clínico,Apoyo a diagnóstico,Omron,OM-583,II,Media,2025-03-10,97000.0,13,Propio,2027-04-24,True,Interno,Bueno
1770,EQ-01770,SN-1770-54165324,Monitor multiparámetro,Monitoreo,Bionet,BI-991,III,Alta,2020-10-18,3651000.0,12,Propio,,True,Interno,Regular
1771,EQ-01771,SN-1771-97996581,Desfibrilador,Soporte vital,Mindray,MI-210,III,Alta,2013-10-09,7379000.0,11,Comodato,2016-03-31,True,Contrato,Bueno
1772,EQ-01772,SN-1772-46870158,Bomba de infusión,Soporte vital,Fresenius Kabi,FR-996,III,Media,2026-02-28,1875000.0,13,Propio,2028-11-08,True,Interno,Bueno
